name,price,rating,reviews,checkin_date,checkout_date
Hotel Esmeralda,173,7.0,1.0,2025-06-06,2025-06-07
citizenM Paris Gare de Lyon,205,8.0,10.0,2025-06-06,2025-06-07
WS Louvre - Saint-Roch,185,8.0,508.0,2025-06-06,2025-06-07
Hotel Puy De Dôme,139,8.0,2.0,2025-06-06,2025-06-07
Best Western Allegro Nation,161,8.0,434.0,2025-06-06,2025-06-07
Hôtel Claret Bercy,122,6.0,2.0,2025-06-06,2025-06-07
Hotel Luna Park,91,7.0,6.0,2025-06-06,2025-06-07
Au Pacific Hotel,163,8.0,4.0,2025-06-06,2025-06-07
"Studio neuf cozy avec balcon, 11e arr Voltaire, proche Bastille",145,9.0,12.0,2025-06-06,2025-06-07
Hôtel Bellevue et du Chariot d'Or,162,7.0,4.0,2025-06-06,2025-06-07
Angleterre Hotel,120,7.0,5.0,2025-06-06,2025-06-07
ibis Paris Alesia Montparnasse,135,7.0,3.0,2025-06-06,2025-06-07
Hôtel LEON,278,9.0,226.0,2025-06-07,2025-06-08
Grand Hôtel De Paris,132,7.0,4.0,2025-06-07,2025-06-08
ibis Styles Paris Bercy,203,7.0,9.0,2025-06-07,2025-06-08
Hotel Apolonia Paris Montmartre; Sure Hotel Collection by Best Western,132,8.0,2.0,2025-06-07,2025-06-08
Hotel Viator - Gare de Lyon,177,8.0,2.0,2025-06-07,2025-06-08
Relais du Pré,186,8.0,1.0,2025-06-07,2025-06-08
Hôtel Paris Nord,97,6.0,1.0,2025-06-07,2025-06-08
Hotel Mimosa Paris,138,7.0,2.0,2025-06-07,2025-06-08
Hôtel Aurore Paris Gare de Lyon,164,8.0,1.0,2025-06-07,2025-06-08
Hôtel Claret Bercy,142,6.0,2.0,2025-06-07,2025-06-08
Mercure Paris 17 Batignolles,168,8.0,1.0,2025-06-07,2025-06-08
Hotel Puy De Dôme,151,8.0,2.0,2025-06-07,2025-06-08
ibis Paris Alesia Montparnasse,135,7.0,3.0,2025-06-07,2025-06-08
Au Pacific Hotel,163,8.0,4.0,2025-06-07,2025-06-08
Best Western Allegro Nation,165,8.0,434.0,2025-06-07,2025-06-08
Solar Hotel,159,8.0,2.0,2025-06-07,2025-06-08
Mercure Paris 15 Porte de Versailles,153,7.0,387.0,2025-06-07,2025-06-08
Hotel Anya,100,7.0,1.0,2025-06-07,2025-06-08
Hôtel de Ménilmontant,85,5.0,1.0,2025-06-07,2025-06-08
La Maison Montparnasse,138,8.0,559.0,2025-06-07,2025-06-08
Aparthotel Adagio Paris Nation,161,8.0,2.0,2025-06-07,2025-06-08
Hôtel Eiffel XV,166,7.0,1.0,2025-06-07,2025-06-08
Ibis Paris Tour Eiffel Cambronne 15ème,195,7.0,10.0,2025-06-07,2025-06-08
ibis budget Paris Porte De Montmartre,77,6.0,14.0,2025-06-07,2025-06-08
HotelF1 Paris Saint Ouen Marché Aux Puces,46,6.0,17.0,2025-06-07,2025-06-08
Hôtel LEON,256,9.0,226.0,2025-06-08,2025-06-09
Grand Hôtel du Bel Air,77,7.0,2.0,2025-06-08,2025-06-09
Relais du Pré,148,8.0,1.0,2025-06-08,2025-06-09
Hotel Mimosa Paris,105,7.0,2.0,2025-06-08,2025-06-09
Grand Hôtel De Paris,114,7.0,4.0,2025-06-08,2025-06-09
Moris Grands Boulevards,155,8.0,2.0,2025-06-08,2025-06-09
Timhotel Paris Gare de Lyon,119,7.0,1.0,2025-06-08,2025-06-09
ibis Paris Gare De L'Est TGV,116,7.0,1.0,2025-06-08,2025-06-09
ibis Paris Bercy Village,142,8.0,4.0,2025-06-08,2025-06-09
Hôtel Soft,123,7.0,2.0,2025-06-08,2025-06-09
ibis Styles Paris Bercy,174,7.0,9.0,2025-06-08,2025-06-09
citizenM Paris Gare de Lyon,174,8.0,10.0,2025-06-08,2025-06-09
Hôtel du Continent,334,8.0,851.0,2025-06-08,2025-06-09
Acacias Etoile,140,8.0,2.0,2025-06-08,2025-06-09
Hotel Aida Opera,164,8.0,3.0,2025-06-08,2025-06-09
ibis Paris La Villette Cité des Sciences 19ème,107,7.0,2.0,2025-06-08,2025-06-09
Est Hotel,132,8.0,8.0,2025-06-08,2025-06-09
Logis hôtel Jardin de Villiers,147,8.0,632.0,2025-06-08,2025-06-09
Hôtel Saint-Charles,130,8.0,5.0,2025-06-08,2025-06-09
Hôtel Aurore Paris Gare de Lyon,153,8.0,1.0,2025-06-08,2025-06-09
Hôtel Lumières Montmartre Paris,91,7.0,1.0,2025-06-08,2025-06-09
Verlain,127,8.0,1.0,2025-06-08,2025-06-09
Best Western Allegro Nation,144,8.0,434.0,2025-06-08,2025-06-09
Hôtel B55,171,8.0,1.0,2025-06-08,2025-06-09
ibis Styles Paris Buttes Chaumont,137,8.0,1.0,2025-06-08,2025-06-09
CMG - Résidence Sacré Coeur - MONTMARTRE,206,7.0,109.0,2025-06-09,2025-06-10
Hôtel Eiffel Rive Gauche,143,7.0,3.0,2025-06-09,2025-06-10
Hotel La Manufacture,126,8.0,2.0,2025-06-09,2025-06-10
Hôtel Veryste & Spa Paris,190,8.0,914.0,2025-06-09,2025-06-10
Hotel Terminus Montparnasse,132,7.0,3.0,2025-06-09,2025-06-10
Grand Hôtel De Paris,78,7.0,4.0,2025-06-09,2025-06-10
B&B HOTEL Paris Porte des Lilas,65,7.0,14.0,2025-06-09,2025-06-10
Hotel Viator - Gare de Lyon,139,8.0,2.0,2025-06-09,2025-06-10
ibis Styles Paris Bercy,144,7.0,9.0,2025-06-09,2025-06-10
Au Pacific Hotel,137,8.0,4.0,2025-06-09,2025-06-10
Best Western Le Montmartre – Saint Pierre,123,7.0,1.0,2025-06-09,2025-06-10
Hôtel Exquis,139,8.0,1.0,2025-06-09,2025-06-10
Luxelthe,106,7.0,2.0,2025-06-09,2025-06-10
Hôtel de France Gare de Lyon Bastille,173,8.0,4.0,2025-06-09,2025-06-10
Hotel Apolonia Paris Montmartre; Sure Hotel Collection by Best Western,119,8.0,2.0,2025-06-09,2025-06-10
Hôtel Atlantis,149,7.0,1.0,2025-06-09,2025-06-10
Timhotel Le Louvre,181,7.0,1.0,2025-06-09,2025-06-10
Hotel Diana Paris,174,7.0,771.0,2025-06-09,2025-06-10
B&B HOTEL Paris 17 Batignolles,119,8.0,14.0,2025-06-09,2025-06-10
LOGIS Hôtel 15 Montparnasse,153,8.0,745.0,2025-06-09,2025-06-10
ATN Hôtel,121,7.0,1.0,2025-06-09,2025-06-10
Residhome Paris Rosa Parks,124,8.0,2.0,2025-06-09,2025-06-10
Le 123 Sébastopol - Astotel,214,9.0,1.0,2025-06-09,2025-06-10
Best Western Bretagne Montparnasse,136,8.0,665.0,2025-06-09,2025-06-10
Maison Du Pré,112,7.0,2.0,2025-06-09,2025-06-10
Hôtel LEON,256,9.0,226.0,2025-06-10,2025-06-11
Au Pacific Hotel,137,8.0,4.0,2025-06-10,2025-06-11
Luxelthe,106,7.0,2.0,2025-06-10,2025-06-11
Princesse Caroline,210,8.0,913.0,2025-06-10,2025-06-11
Relais du Pré,186,8.0,1.0,2025-06-10,2025-06-11
Hotel Albe Bastille,184,8.0,2.0,2025-06-10,2025-06-11
Moris Grands Boulevards,171,8.0,2.0,2025-06-10,2025-06-11
Hôtel Paris Nord,97,6.0,1.0,2025-06-10,2025-06-11
Hotel Esmeralda,173,7.0,1.0,2025-06-10,2025-06-11
Hotel des Belges,96,7.0,1.0,2025-06-10,2025-06-11
Grand Hôtel De Paris,141,7.0,4.0,2025-06-10,2025-06-11
Hotel Luna Park,91,7.0,6.0,2025-06-10,2025-06-11
New Hotel Saint Lazare,106,6.0,1.0,2025-06-10,2025-06-11
Paris France Hotel,178,8.0,2.0,2025-06-10,2025-06-11
Angleterre Hotel,120,7.0,5.0,2025-06-10,2025-06-11
Est Hotel,148,8.0,8.0,2025-06-10,2025-06-11
ibis budget Paris Porte De Montmartre,75,6.0,14.0,2025-06-10,2025-06-11
Hôtel Flor Rivoli,183,7.0,2.0,2025-06-10,2025-06-11
Hotel Anya,100,7.0,1.0,2025-06-10,2025-06-11
Hotel Cluny Square,208,8.0,2.0,2025-06-10,2025-06-11
Maison Du Pré,137,7.0,2.0,2025-06-10,2025-06-11
Hôtel Soft,159,7.0,2.0,2025-06-10,2025-06-11
Citadines Montparnasse Paris,191,8.0,1.0,2025-06-10,2025-06-11
Hotel Hippodrome,137,7.0,1.0,2025-06-10,2025-06-11
Hôtel Eiffel XV,166,7.0,1.0,2025-06-10,2025-06-11
Hôtel LEON,256,9.0,226.0,2025-06-11,2025-06-12
Hôtel du Levant,236,8.0,2.0,2025-06-11,2025-06-12
Relais du Pré,186,8.0,1.0,2025-06-11,2025-06-12
Au Pacific Hotel,137,8.0,4.0,2025-06-11,2025-06-12
Hotel Luna Park,72,7.0,6.0,2025-06-11,2025-06-12
Hotel Albe Bastille,184,8.0,2.0,2025-06-11,2025-06-12
Hotel Esmeralda,173,7.0,1.0,2025-06-11,2025-06-12
Grand Hôtel De Paris,141,7.0,4.0,2025-06-11,2025-06-12
Hotel des Belges,96,7.0,1.0,2025-06-11,2025-06-12
Hôtel Bellevue et du Chariot d'Or,162,7.0,4.0,2025-06-11,2025-06-12
Hôtel Paris Nord,97,6.0,1.0,2025-06-11,2025-06-12
Hotel Puy De Dôme,139,8.0,2.0,2025-06-11,2025-06-12
Princesse Caroline,234,8.0,913.0,2025-06-11,2025-06-12
Hotel Cluny Square,208,8.0,2.0,2025-06-11,2025-06-12
Hôtel Flor Rivoli,183,7.0,2.0,2025-06-11,2025-06-12
Angleterre Hotel,120,7.0,5.0,2025-06-11,2025-06-12
Hotel Clément,213,8.0,2.0,2025-06-11,2025-06-12
Citadines Montparnasse Paris,191,8.0,1.0,2025-06-11,2025-06-12
Exe Panorama,181,8.0,1.0,2025-06-11,2025-06-12
Hôtel Soft,159,7.0,2.0,2025-06-11,2025-06-12
Hôtel Eiffel XV,166,7.0,1.0,2025-06-11,2025-06-12
Hotel Eiffel Blomet,213,8.0,2.0,2025-06-11,2025-06-12
Villa Des Princes,197,7.0,1.0,2025-06-11,2025-06-12
Hôtel Albert 1er Paris Lafayette,215,7.0,1.0,2025-06-11,2025-06-12
ibis budget Paris Porte De Montmartre,77,6.0,14.0,2025-06-11,2025-06-12
Hôtel LEON,256,9.0,226.0,2025-06-12,2025-06-13
Les Jardins Du Luxembourg,252,9.0,1.0,2025-06-12,2025-06-13
Au Pacific Hotel,137,8.0,4.0,2025-06-12,2025-06-13
Grand Hôtel De Paris,132,7.0,4.0,2025-06-12,2025-06-13
Oh la la ! Hotel Bar Paris Bastille,216,8.0,945.0,2025-06-12,2025-06-13
Hotel Restaurant Au Boeuf Couronné,130,8.0,2.0,2025-06-12,2025-06-13
Hôtel Paris Nord,97,6.0,1.0,2025-06-12,2025-06-13
Hotel Albe Bastille,184,8.0,2.0,2025-06-12,2025-06-13
Hotel des Belges,96,7.0,1.0,2025-06-12,2025-06-13
Princesse Caroline,234,8.0,913.0,2025-06-12,2025-06-13
Maison Barbès,269,8.0,1.0,2025-06-12,2025-06-13
Relais du Pré,190,8.0,1.0,2025-06-12,2025-06-13
Hôtel Bellevue et du Chariot d'Or,162,7.0,4.0,2025-06-12,2025-06-13
Hotel Mimosa Paris,138,7.0,2.0,2025-06-12,2025-06-13
Nouvel Hôtel Eiffel,195,7.0,1.0,2025-06-12,2025-06-13
Exe Panorama,172,8.0,1.0,2025-06-12,2025-06-13
Best Western Empire Elysees,207,8.0,4.0,2025-06-12,2025-06-13
Hotel Luna Park,91,7.0,6.0,2025-06-12,2025-06-13
Hôtel Claret Bercy,132,6.0,2.0,2025-06-12,2025-06-13
Eden Lodge Paris,230,9.0,714.0,2025-06-12,2025-06-13
Hôtel Stanislas sans ascenseur,107,7.0,752.0,2025-06-12,2025-06-13
Hôtel Soft,159,7.0,2.0,2025-06-12,2025-06-13
Les Artistes,247,9.0,1.0,2025-06-12,2025-06-13
Hôtel Flor Rivoli,183,7.0,2.0,2025-06-12,2025-06-13
Hotel Puy De Dôme,146,8.0,2.0,2025-06-12,2025-06-13
Résidence Beaugrenelle - Tour Eiffel 2,202,7.0,226.0,2025-06-13,2025-06-14
Grand Hôtel De Paris,105,7.0,4.0,2025-06-13,2025-06-14
ibis Styles Paris Bercy,174,7.0,9.0,2025-06-13,2025-06-14
ibis Paris La Villette Cité des Sciences 19ème,103,7.0,2.0,2025-06-13,2025-06-14
ibis Paris Bercy Village,159,8.0,4.0,2025-06-13,2025-06-14
Hotel Restaurant Au Boeuf Couronné,121,8.0,2.0,2025-06-13,2025-06-14
Hôtel de France Gare de Lyon Bastille,203,8.0,4.0,2025-06-13,2025-06-14
Hotel Viator - Gare de Lyon,177,8.0,2.0,2025-06-13,2025-06-14
Hôtel Claret Bercy,122,6.0,2.0,2025-06-13,2025-06-14
Ibis Paris Tour Eiffel Cambronne 15ème,140,7.0,10.0,2025-06-13,2025-06-14
Au Pacific Hotel,137,8.0,4.0,2025-06-13,2025-06-14
Les Jardins Du Luxembourg,252,9.0,1.0,2025-06-13,2025-06-14
Hotel des Belges,96,7.0,1.0,2025-06-13,2025-06-14
Hotel Apolonia Paris Montmartre; Sure Hotel Collection by Best Western,132,8.0,2.0,2025-06-13,2025-06-14
Hotel Esmeralda,173,7.0,1.0,2025-06-13,2025-06-14
Best Western Bretagne Montparnasse,150,8.0,665.0,2025-06-13,2025-06-14
citizenM Paris Gare de Lyon,206,8.0,10.0,2025-06-13,2025-06-14
Motel One Paris-Porte Dorée,160,8.0,7.0,2025-06-13,2025-06-14
Best Western Empire Elysees,207,8.0,4.0,2025-06-13,2025-06-14
Hotel Albe Bastille,184,8.0,2.0,2025-06-13,2025-06-14
Paris Rooms & Dreams Hotel,90,7.0,769.0,2025-06-13,2025-06-14
Relais du Pré,190,8.0,1.0,2025-06-13,2025-06-14
Campanile Paris 15 - Tour Eiffel,139,7.0,238.0,2025-06-13,2025-06-14
Est Hotel,148,8.0,8.0,2025-06-13,2025-06-14
Hôtel Bellevue et du Chariot d'Or,162,7.0,4.0,2025-06-13,2025-06-14
Hôtel LEON,278,9.0,226.0,2025-06-14,2025-06-15
Grand Hôtel De Paris,123,7.0,4.0,2025-06-14,2025-06-15
Luxelthe,109,7.0,2.0,2025-06-14,2025-06-15
ibis Paris La Villette Cité des Sciences 19ème,103,7.0,2.0,2025-06-14,2025-06-15
Mercure Paris 17 Batignolles,168,8.0,1.0,2025-06-14,2025-06-15
Hotel Restaurant Au Boeuf Couronné,130,8.0,2.0,2025-06-14,2025-06-15
ibis Styles Paris Bercy,182,7.0,9.0,2025-06-14,2025-06-15
Motel One Paris-Porte Dorée,150,8.0,7.0,2025-06-14,2025-06-15
Best Western Bretagne Montparnasse,150,8.0,665.0,2025-06-14,2025-06-15
Hotel Viator - Gare de Lyon,177,8.0,2.0,2025-06-14,2025-06-15
Hôtel Paris Nord,97,6.0,1.0,2025-06-14,2025-06-15
Hôtel de France Gare de Lyon Bastille,203,8.0,4.0,2025-06-14,2025-06-15
Relais du Pré,179,8.0,1.0,2025-06-14,2025-06-15
Hotel Albe Bastille,184,8.0,2.0,2025-06-14,2025-06-15
Hotel Apolonia Paris Montmartre; Sure Hotel Collection by Best Western,132,8.0,2.0,2025-06-14,2025-06-15
Ibis Paris Tour Eiffel Cambronne 15ème,165,7.0,10.0,2025-06-14,2025-06-15
Hôtel Claret Bercy,141,6.0,2.0,2025-06-14,2025-06-15
Au Pacific Hotel,163,8.0,4.0,2025-06-14,2025-06-15
Mercure Tour Eiffel Grenelle,178,8.0,1.0,2025-06-14,2025-06-15
hotelF1 Paris Porte de Châtillon,62,7.0,17.0,2025-06-14,2025-06-15
ibis Paris Alesia Montparnasse,135,7.0,3.0,2025-06-14,2025-06-15
citizenM Paris Gare de Lyon,218,8.0,10.0,2025-06-14,2025-06-15
B&B HOTEL Paris 17 Batignolles,139,8.0,14.0,2025-06-14,2025-06-15
Princesse Caroline,239,8.0,913.0,2025-06-14,2025-06-15
ibis Paris Bercy Village,179,8.0,4.0,2025-06-14,2025-06-15
Gardette Park Hotel,293,8.0,740.0,2025-06-15,2025-06-16
Hôtel Artemisia Montmartre,211,8.0,524.0,2025-06-15,2025-06-16
Nouvel Hôtel Eiffel,138,7.0,1.0,2025-06-15,2025-06-16
Grand Hôtel du Bel Air,77,7.0,2.0,2025-06-15,2025-06-16
Hotel La Manufacture,126,8.0,2.0,2025-06-15,2025-06-16
Hotel Mimosa Paris,106,7.0,2.0,2025-06-15,2025-06-16
Grand Hôtel De Paris,96,7.0,4.0,2025-06-15,2025-06-16
Little Hôtel,87,8.0,1.0,2025-06-15,2025-06-16
Lenox Montparnasse,182,8.0,1.0,2025-06-15,2025-06-16
Moris Grands Boulevards,141,8.0,2.0,2025-06-15,2025-06-16
Est Hotel,115,8.0,8.0,2025-06-15,2025-06-16
Maison Du Pré,102,7.0,2.0,2025-06-15,2025-06-16
ibis Styles Paris Bercy,154,7.0,9.0,2025-06-15,2025-06-16
Best Western Bretagne Montparnasse,122,8.0,665.0,2025-06-15,2025-06-16
ibis Paris Bercy Village,138,8.0,4.0,2025-06-15,2025-06-16
Hotel Luna Park,72,7.0,6.0,2025-06-15,2025-06-16
Hôtel Flor Rivoli,151,7.0,2.0,2025-06-15,2025-06-16
Logis hôtel Jardin de Villiers,147,8.0,632.0,2025-06-15,2025-06-16
Hotel OFF Paris Seine,207,8.0,2.0,2025-06-15,2025-06-16
Relais du Pré,164,8.0,1.0,2025-06-15,2025-06-16
Hotel Leonard De Vinci 75011,87,6.0,2.0,2025-06-15,2025-06-16
ibis Styles Paris Buttes Chaumont,137,8.0,1.0,2025-06-15,2025-06-16
Hôtel Juliette,98,7.0,1.0,2025-06-15,2025-06-16
Hotel Orphée - Orso Hotels,201,8.0,1.0,2025-06-15,2025-06-16
Avalon Cosy Hotel Paris,177,8.0,1.0,2025-06-15,2025-06-16
Hôtel LEON,364,9.0,226.0,2025-06-16,2025-06-17
Hôtel Paris Nord,97,6.0,1.0,2025-06-16,2025-06-17
Hotel des Belges,96,7.0,1.0,2025-06-16,2025-06-17
Hôtel Stanislas sans ascenseur,97,7.0,752.0,2025-06-16,2025-06-17
Luxelthe,109,7.0,2.0,2025-06-16,2025-06-17
Hotel Luna Park,72,7.0,6.0,2025-06-16,2025-06-17
Hôtel de Ménilmontant,85,5.0,1.0,2025-06-16,2025-06-17
Paris France Hotel,178,8.0,2.0,2025-06-16,2025-06-17
Paris Rooms & Dreams Hotel,90,7.0,769.0,2025-06-16,2025-06-17
Hôtel Claret Bercy,166,6.0,2.0,2025-06-16,2025-06-17
Moris Grands Boulevards,162,8.0,2.0,2025-06-16,2025-06-17
Hotel Excelsior,103,6.0,2.0,2025-06-16,2025-06-17
Little Hôtel,127,8.0,1.0,2025-06-16,2025-06-17
Hôtel Juliette,130,7.0,1.0,2025-06-16,2025-06-17
Princesse Caroline,225,8.0,913.0,2025-06-16,2025-06-17
Hotel Clément,213,8.0,2.0,2025-06-16,2025-06-17
Hôtel Résidence De Bruxelles,72,6.0,2.0,2025-06-16,2025-06-17
Hotel Albe Bastille,184,8.0,2.0,2025-06-16,2025-06-17
Hotel Anya,100,7.0,1.0,2025-06-16,2025-06-17
Au Pacific Hotel,163,8.0,4.0,2025-06-16,2025-06-17
Hotel Puy De Dôme,151,8.0,2.0,2025-06-16,2025-06-17
Hotel Celtic,127,6.0,2.0,2025-06-16,2025-06-17
Solar Hotel,159,8.0,2.0,2025-06-16,2025-06-17
Hotel de L'Union,89,7.0,2.0,2025-06-16,2025-06-17
Cosy Marais Paris,185,8.0,67.0,2025-06-16,2025-06-17
Hôtel LEON,364,9.0,226.0,2025-06-17,2025-06-18
Hotel des Belges,96,7.0,1.0,2025-06-17,2025-06-18
Luxelthe,106,7.0,2.0,2025-06-17,2025-06-18
Hotel Puy De Dôme,139,8.0,2.0,2025-06-17,2025-06-18
Au Pacific Hotel,163,8.0,4.0,2025-06-17,2025-06-18
Hotel Anya,100,7.0,1.0,2025-06-17,2025-06-18
Princesse Caroline,225,8.0,913.0,2025-06-17,2025-06-18
Hôtel Bellevue et du Chariot d'Or,162,7.0,4.0,2025-06-17,2025-06-18
Maison Du Pré,137,7.0,2.0,2025-06-17,2025-06-18
Hôtel Paris Nord,97,6.0,1.0,2025-06-17,2025-06-18
Hôtel Eiffel XV,166,7.0,1.0,2025-06-17,2025-06-18
Hotel Hippodrome,137,7.0,1.0,2025-06-17,2025-06-18
Hôtel Flor Rivoli,183,7.0,2.0,2025-06-17,2025-06-18
Hotel de L'Union,89,7.0,2.0,2025-06-17,2025-06-18
Relais du Pré,205,8.0,1.0,2025-06-17,2025-06-18
Hôtel Stanislas sans ascenseur,107,7.0,752.0,2025-06-17,2025-06-18
Paris France Hotel,178,8.0,2.0,2025-06-17,2025-06-18
Studio Romantique Paris Moulin Rouge Montmartre,128,8.0,20.0,2025-06-17,2025-06-18
Hôtel de Ménilmontant,85,5.0,1.0,2025-06-17,2025-06-18
Hôtel Chopin,183,8.0,1.0,2025-06-17,2025-06-18
Hotel Excelsior,103,6.0,2.0,2025-06-17,2025-06-18
Hotel Celtic,127,6.0,2.0,2025-06-17,2025-06-18
Solar Hotel,159,8.0,2.0,2025-06-17,2025-06-18
Hotel Phenix Paris,172,7.0,785.0,2025-06-17,2025-06-18
Hôtel Résidence De Bruxelles,72,6.0,2.0,2025-06-17,2025-06-18
Hôtel LEON,364,9.0,226.0,2025-06-18,2025-06-19
Hotel des Belges,96,7.0,1.0,2025-06-18,2025-06-19
Hotel Luna Park,72,7.0,6.0,2025-06-18,2025-06-19
Hotel Puy De Dôme,139,8.0,2.0,2025-06-18,2025-06-19
Au Pacific Hotel,163,8.0,4.0,2025-06-18,2025-06-19
Princesse Caroline,225,8.0,913.0,2025-06-18,2025-06-19
Olympics games Paris flat,680,,,2025-06-18,2025-06-19
Paris Rooms & Dreams Hotel,90,7.0,769.0,2025-06-18,2025-06-19
Hotel Anya,100,7.0,1.0,2025-06-18,2025-06-19
Hôtel Eiffel XV,166,7.0,1.0,2025-06-18,2025-06-19
Maison Du Pré,137,7.0,2.0,2025-06-18,2025-06-19
Hotel Esmeralda,187,7.0,1.0,2025-06-18,2025-06-19
Hôtel Flor Rivoli,183,7.0,2.0,2025-06-18,2025-06-19
Hotel Hippodrome,137,7.0,1.0,2025-06-18,2025-06-19
Citadines Montparnasse Paris,193,8.0,1.0,2025-06-18,2025-06-19
Hôtel Paris Nord,97,6.0,1.0,2025-06-18,2025-06-19
Relais du Pré,205,8.0,1.0,2025-06-18,2025-06-19
Hotel de L'Union,89,7.0,2.0,2025-06-18,2025-06-19
Hôtel Chopin,183,8.0,1.0,2025-06-18,2025-06-19
Eden Lodge Paris,230,9.0,714.0,2025-06-18,2025-06-19
Paris France Hotel,178,8.0,2.0,2025-06-18,2025-06-19
Hôtel de Ménilmontant,85,5.0,1.0,2025-06-18,2025-06-19
Solar Hotel,159,8.0,2.0,2025-06-18,2025-06-19
Hotel Excelsior,103,6.0,2.0,2025-06-18,2025-06-19
Angleterre Hotel,129,7.0,5.0,2025-06-18,2025-06-19
Hôtel LEON,364,9.0,226.0,2025-06-19,2025-06-20
Hotel des Belges,96,7.0,1.0,2025-06-19,2025-06-20
Hotel Esmeralda,173,7.0,1.0,2025-06-19,2025-06-20
Luxelthe,109,7.0,2.0,2025-06-19,2025-06-20
Hotel Luna Park,72,7.0,6.0,2025-06-19,2025-06-20
Au Pacific Hotel,163,8.0,4.0,2025-06-19,2025-06-20
Hotel Puy De Dôme,146,8.0,2.0,2025-06-19,2025-06-20
Hotel Anya,100,7.0,1.0,2025-06-19,2025-06-20
Hotel Restaurant Au Boeuf Couronné,140,8.0,2.0,2025-06-19,2025-06-20
Maison Du Pré,137,7.0,2.0,2025-06-19,2025-06-20
Hôtel Paris Nord,97,6.0,1.0,2025-06-19,2025-06-20
Hôtel Eiffel XV,166,7.0,1.0,2025-06-19,2025-06-20
Hotel Hippodrome,137,7.0,1.0,2025-06-19,2025-06-20
Hôtel Stanislas sans ascenseur,127,7.0,752.0,2025-06-19,2025-06-20
Villa Des Princes,197,7.0,1.0,2025-06-19,2025-06-20
Princesse Caroline,239,8.0,913.0,2025-06-19,2025-06-20
Eden Lodge Paris,230,9.0,714.0,2025-06-19,2025-06-20
Relais du Pré,205,8.0,1.0,2025-06-19,2025-06-20
Hotel de L'Union,89,7.0,2.0,2025-06-19,2025-06-20
Hôtel Juliette,130,7.0,1.0,2025-06-19,2025-06-20
Paris France Hotel,178,8.0,2.0,2025-06-19,2025-06-20
Hôtel Claret Bercy,166,6.0,2.0,2025-06-19,2025-06-20
Hotel Clément,213,8.0,2.0,2025-06-19,2025-06-20
Hôtel de Ménilmontant,85,5.0,1.0,2025-06-19,2025-06-20
Hotel Excelsior,103,6.0,2.0,2025-06-19,2025-06-20
Hôtel LEON,395,9.0,226.0,2025-06-20,2025-06-21
Hôtel Paris Nord,97,6.0,1.0,2025-06-20,2025-06-21
Les Jardins Du Luxembourg,252,9.0,1.0,2025-06-20,2025-06-21
Hotel des Belges,96,7.0,1.0,2025-06-20,2025-06-21
Hôtel Stanislas sans ascenseur,127,7.0,752.0,2025-06-20,2025-06-21
Au Pacific Hotel,137,8.0,4.0,2025-06-20,2025-06-21
Hotel Luna Park,72,7.0,6.0,2025-06-20,2025-06-21
ibis Paris Bercy Village,159,8.0,4.0,2025-06-20,2025-06-21
Grand Hôtel De Paris,132,7.0,4.0,2025-06-20,2025-06-21
Maison Du Pré,112,7.0,2.0,2025-06-20,2025-06-21
Princesse Caroline,211,8.0,913.0,2025-06-20,2025-06-21
Hôtel Claret Bercy,154,6.0,2.0,2025-06-20,2025-06-21
Hôtel Juliette,130,7.0,1.0,2025-06-20,2025-06-21
Hôtel de Ménilmontant,85,5.0,1.0,2025-06-20,2025-06-21
Campanile Paris 14 - Maine Montparnasse,160,8.0,4.0,2025-06-20,2025-06-21
Paris Rooms & Dreams Hotel,90,7.0,769.0,2025-06-20,2025-06-21
Sure Hotel by Best Western Paris Gare du Nord,137,7.0,1.0,2025-06-20,2025-06-21
ibis Paris Alesia Montparnasse,144,7.0,3.0,2025-06-20,2025-06-21
Solar Hotel,159,8.0,2.0,2025-06-20,2025-06-21
Hotel Celtic,127,6.0,2.0,2025-06-20,2025-06-21
ibis budget Paris Porte de Vincennes,98,7.0,7.0,2025-06-20,2025-06-21
Kyriad Paris 12 - Nation,160,7.0,437.0,2025-06-20,2025-06-21
Hotel Anya,100,7.0,1.0,2025-06-20,2025-06-21
Grand Hôtel Magenta,124,6.0,2.0,2025-06-20,2025-06-21
Hotel Clément,227,8.0,2.0,2025-06-20,2025-06-21
2BR - 8P apartment - Tour Eiffel Champs de Mars 1A,692,8.0,10.0,2025-06-21,2025-06-22
Grand Hôtel De Paris,123,7.0,4.0,2025-06-21,2025-06-22
Luxelthe,109,7.0,2.0,2025-06-21,2025-06-22
Hotel Luna Park,91,7.0,6.0,2025-06-21,2025-06-22
Au Pacific Hotel,163,8.0,4.0,2025-06-21,2025-06-22
Hôtel Paris Nord,97,6.0,1.0,2025-06-21,2025-06-22
Hotel Hippodrome,137,7.0,1.0,2025-06-21,2025-06-22
Hotel Anya,100,7.0,1.0,2025-06-21,2025-06-22
ibis Paris Bercy Village,179,8.0,4.0,2025-06-21,2025-06-22
Hôtel Eiffel XV,166,7.0,1.0,2025-06-21,2025-06-22
Kopster Hotel Paris Porte de Versailles,177,8.0,573.0,2025-06-21,2025-06-22
Hôtel Soft,163,7.0,2.0,2025-06-21,2025-06-22
Hotel des Bains,177,7.0,2.0,2025-06-21,2025-06-22
Hôtel Stanislas sans ascenseur,107,7.0,752.0,2025-06-21,2025-06-22
